1,0.00786978
0.1,0.00101466
0.01,0.000119675
0.001,1.2148e-05
0.0001,1.2166e-06
1e-05,1.21682e-07
1e-06,1.22208e-08
1e-07,1.13188e-09
1e-08,3.73104e-09
1e-09,3.64576e-08
1e-10,1.05277e-07
1e-11,2.38363e-07
1e-12,4.59781e-05
1e-13,5.17356e-05
1e-14,0.0072978
1e-15,0.025282
1e-16,0.294476
1e-17,0.716502
1e-18,4.93676
1e-19,47.1393
1e-20,469.165
